0.014000177,0.012000084
0.026000023,0.023000002
0.037000179,0.032000065
0.04700017,0.040999889
0.05700016,0.05099988
0.065999985,0.059999943
0.075999975,0.069999933
0.090000153,0.079999924
0.100000143,0.088999987
0.110000134,0.09800005
0.120000124,0.106999874
0.131000042,0.115999937
0.140000105,0.125999928
0.151000023,0.13499999
0.160000086,0.144000053
0.173000097,0.154000044
0.183000088,0.164000034
0.193000078,0.178999901
0.203000069,0.188999891
0.213000059,0.197999954
0.223999977,0.207999945
0.233999968,0.217000008
0.243999958,0.226999998
0.254000187,0.236000061
0.264000177,0.244999886
0.274000168,0.253999949
0.284000158,0.265000105
0.294000149,0.273999929
0.305000067,0.285000086
0.315000057,0.292999983
0.327000141,0.302999973
0.338999987,0.312000036
0.351000071,0.322000027
0.361000061,0.332000017
0.374000072,0.34100008
0.386000156,0.349999905
0.396000147,0.358999968
0.407000065,0.377000093
0.417999983,0.385999918
0.430000067,0.395999908
0.440000057,0.405999899
0.450999975,0.414000034
0.463000059,0.424999952
0.47300005,0.434000015
0.483999968,0.444000006
0.495000124,0.453999996
0.506000042,0.463000059
0.516000032,0.47300005
0.52699995,0.481999874
0.538000107,0.490999937
0.548000097,0.5
0.558000088,0.50999999
0.569000006,0.526000023
0.578999996,0.536000013
0.590000153,0.545000076
0.606000185,0.553999901
0.617000103,0.562999964
0.627000093,0.572999954
0.638000011,0.58100009
0.648000002,0.59100008
0.657999992,0.599999905
0.669000149,0.611000061
0.679000139,0.621000051
0.68900013,0.65199995
0.700000048,0.661999941
0.710999966,0.670000076
0.720999956,0.680999994
0.731000185,0.690000057
0.742000103,0.698999882
0.752000093,0.708999872
0.763000011,0.720999956
0.789000034,0.730000019
0.799999952,0.737999916
0.811000109,0.746999979
0.825999975,0.756999969
0.835000038,0.76699996
0.84800005,0.776000023
0.85800004,0.786000013
0.90199995,0.795000076
0.914000034,0.803999901
0.924000025,0.812999964
0.935000181,0.822999954
0.945000172,0.833999872
0.955000162,0.846999884
0.96600008,0.855999947
0.976999998,0.865999937
0.986999989,0.877000093
0.998000145,0.885999918
1.009000063,0.894999981
1.019000053,0.904000044
1.031000137,0.914000034
1.042999983,0.923000097
1.054000139,0.931999922
1.06400013,0.940999985
1.075000048,0.950000048
1.088999987,0.960000038
1.101000071,0.970000029
1.111000061,0.979000092
1.121000052,0.987999916
1.131999969,0.996999979
1.14199996,1.006000042
1.154000044,1.015000105
1.164000034,1.023999929
1.174000025,1.035000086
1.185000181,1.04399991
1.196000099,1.052999973
1.20600009,1.062999964
1.217000008,1.072000027
1.229000092,1.082000017
1.24000001,1.089999914
1.256999969,1.099999905
1.26699996,1.10800004
1.279000044,1.118000031
1.289999962,1.128000021
1.301000118,1.135999918
1.311000109,1.144999981
